,iata_departure,iata_arrival,seats,airline,group_col
30988,GRU,NVT,8352.0,TAM,"('GRU', 'NVT')"
30989,GRU,POA,0.0,TAM,"('GRU', 'POA')"
30990,GRU,POA,2318.0,TAM,"('GRU', 'POA')"
30991,GRU,POA,58694.0,TAM,"('GRU', 'POA')"
30992,GRU,PMW,348.0,TAM,"('GRU', 'PMW')"
30993,GRU,PMW,9630.0,TAM,"('GRU', 'PMW')"
30994,GRU,BPS,0.0,TAM,"('BPS', 'GRU')"
30995,GRU,BPS,1008.0,TAM,"('BPS', 'GRU')"
30996,GRU,BPS,16328.0,TAM,"('BPS', 'GRU')"
30997,GRU,PVH,348.0,TAM,"('GRU', 'PVH')"
30998,GRU,PVH,3480.0,TAM,"('GRU', 'PVH')"
30999,GRU,RBR,288.0,TAM,"('GRU', 'RBR')"
31000,GRU,RBR,3630.0,TAM,"('GRU', 'RBR')"
31001,GRU,REC,2367.0,TAM,"('GRU', 'REC')"
31002,GRU,REC,44734.0,TAM,"('GRU', 'REC')"
31003,GRU,SDU,0.0,TAM,"('GRU', 'SDU')"
31004,GRU,SDU,576.0,TAM,"('GRU', 'SDU')"
31005,GRU,SDU,15858.0,TAM,"('GRU', 'SDU')"
31006,GRU,NAT,1882.0,TAM,"('GRU', 'NAT')"
31007,GRU,NAT,20348.0,TAM,"('GRU', 'NAT')"
31008,GRU,SLZ,440.0,TAM,"('GRU', 'SLZ')"
31009,GRU,SLZ,12878.0,TAM,"('GRU', 'SLZ')"
31010,GRU,CGH,0.0,TAM,"('CGH', 'GRU')"
31011,GRU,SJP,348.0,TAM,"('GRU', 'SJP')"
31012,GRU,SJP,10278.0,TAM,"('GRU', 'SJP')"
31013,GRU,SSA,2352.0,TAM,"('GRU', 'SSA')"
31014,GRU,SSA,56610.0,TAM,"('GRU', 'SSA')"
31015,GRU,THE,174.0,TAM,"('GRU', 'THE')"
31016,GRU,THE,4650.0,TAM,"('GRU', 'THE')"
31017,GRU,UDI,348.0,TAM,"('GRU', 'UDI')"
31018,GRU,UDI,10002.0,TAM,"('GRU', 'UDI')"
31019,GRU,VIX,684.0,TAM,"('GRU', 'VIX')"
31020,GRU,VIX,18468.0,TAM,"('GRU', 'VIX')"
31021,GRU,SCL,0.0,TAM,"('GRU', 'SCL')"
31022,GRU,SCL,2367.0,TAM,"('GRU', 'SCL')"
31023,GRU,SCL,52133.0,TAM,"('GRU', 'SCL')"
31024,GRU,QSC,0.0,TAM,"('GRU', 'QSC')"
31025,GRU,ASU,174.0,TAM,"('ASU', 'GRU')"
31026,GRU,ASU,,TAM,"('ASU', 'GRU')"
31027,GRU,BOG,221.0,TAM,"('BOG', 'GRU')"
31028,GRU,BOG,6630.0,TAM,"('BOG', 'GRU')"
31029,GRU,VVI,2436.0,TAM,"('GRU', 'VVI')"
31033,GRU,PDP,174.0,TAM,"('GRU', 'PDP')"
31034,GRU,PDP,1218.0,TAM,"('GRU', 'PDP')"
31035,GRU,MVD,614.0,TAM,"('GRU', 'MVD')"
31036,GRU,MVD,11472.0,TAM,"('GRU', 'MVD')"
31037,IOS,GRU,288.0,TAM,"('GRU', 'IOS')"
31038,IOS,GRU,3024.0,TAM,"('GRU', 'IOS')"
31039,IOS,CGH,144.0,TAM,"('CGH', 'IOS')"
31040,IOS,CGH,5328.0,TAM,"('CGH', 'IOS')"
31041,IMP,BSB,348.0,TAM,"('BSB', 'IMP')"
31042,IMP,BSB,4956.0,TAM,"('BSB', 'IMP')"
31043,IMP,FOR,,TAM,"('FOR', 'IMP')"
31044,IMP,FOR,,TAM,"('FOR', 'IMP')"
31045,IMP,GRU,174.0,TAM,"('GRU', 'IMP')"
31046,IMP,GRU,5178.0,TAM,"('GRU', 'IMP')"
31047,IMP,SLZ,174.0,TAM,"('IMP', 'SLZ')"
31048,IMP,SLZ,4512.0,TAM,"('IMP', 'SLZ')"
31049,JJG,CGH,174.0,TAM,"('CGH', 'JJG')"
31050,JJG,CGH,5028.0,TAM,"('CGH', 'JJG')"
31051,JPA,BSB,348.0,TAM,"('BSB', 'JPA')"
31052,JPA,BSB,9524.0,TAM,"('BSB', 'JPA')"
31053,JPA,GRU,0.0,TAM,"('GRU', 'JPA')"
31054,JPA,GRU,440.0,TAM,"('GRU', 'JPA')"
31055,JPA,GRU,11682.0,TAM,"('GRU', 'JPA')"
31056,JOI,GRU,144.0,TAM,"('GRU', 'JOI')"
31057,JOI,SDU,,TAM,"('JOI', 'SDU')"
31058,JOI,CGH,462.0,TAM,"('CGH', 'JOI')"
31059,JOI,CGH,13020.0,TAM,"('CGH', 'JOI')"
31060,VCP,BSB,614.0,TAM,"('BSB', 'VCP')"
31061,VCP,BSB,10630.0,TAM,"('BSB', 'VCP')"
31062,VCP,GRU,0.0,TAM,"('GRU', 'VCP')"
31063,LDB,IGU,318.0,TAM,"('IGU', 'LDB')"
31064,LDB,GRU,348.0,TAM,"('GRU', 'LDB')"
31065,LDB,GRU,9240.0,TAM,"('GRU', 'LDB')"
31066,LDB,CGH,318.0,TAM,"('CGH', 'LDB')"
31067,LDB,CGH,9000.0,TAM,"('CGH', 'LDB')"
31068,MAB,BSB,144.0,TAM,"('BSB', 'MAB')"
31069,MAB,BSB,3924.0,TAM,"('BSB', 'MAB')"
31070,MCZ,BSB,700.0,TAM,"('BSB', 'MCZ')"
31071,MCZ,BSB,18378.0,TAM,"('BSB', 'MCZ')"
31072,MCZ,CWB,,TAM,"('CWB', 'MCZ')"
31073,MCZ,GIG,1760.0,TAM,"('GIG', 'MCZ')"
31074,MCZ,GRU,828.0,TAM,"('GRU', 'MCZ')"
31075,MCZ,GRU,21852.0,TAM,"('GRU', 'MCZ')"
31076,MCZ,POA,522.0,TAM,"('MCZ', 'POA')"
31077,MCZ,POA,696.0,TAM,"('MCZ', 'POA')"
31078,MCZ,CGH,696.0,TAM,"('CGH', 'MCZ')"
31079,MCZ,SSA,220.0,TAM,"('MCZ', 'SSA')"
31080,MCP,BEL,174.0,TAM,"('BEL', 'MCP')"
31081,MCP,BEL,5046.0,TAM,"('BEL', 'MCP')"
31082,MCP,BSB,174.0,TAM,"('BSB', 'MCP')"
31083,MCP,BSB,5220.0,TAM,"('BSB', 'MCP')"
31084,NVT,GRU,432.0,TAM,"('GRU', 'NVT')"
31085,NVT,GRU,8394.0,TAM,"('GRU', 'NVT')"
31086,NVT,CGH,654.0,TAM,"('CGH', 'NVT')"
31087,NVT,CGH,17838.0,TAM,"('CGH', 'NVT')"
31088,POA,AJU,220.0,TAM,"('AJU', 'POA')"
31089,POA,AJU,,TAM,"('AJU', 'POA')"
31090,POA,BSB,394.0,TAM,"('BSB', 'POA')"
31091,POA,BSB,11634.0,TAM,"('BSB', 'POA')"
31092,POA,IGU,220.0,TAM,"('IGU', 'POA')"
31093,POA,FOR,880.0,TAM,"('FOR', 'POA')"
31094,POA,GIG,0.0,TAM,"('GIG', 'POA')"
31095,POA,GRU,0.0,TAM,"('GRU', 'POA')"
31096,POA,GRU,2492.0,TAM,"('GRU', 'POA')"
31097,POA,GRU,59498.0,TAM,"('GRU', 'POA')"
31098,POA,MCZ,522.0,TAM,"('MCZ', 'POA')"
31099,POA,MCZ,696.0,TAM,"('MCZ', 'POA')"
31100,POA,BPS,440.0,TAM,"('BPS', 'POA')"
31101,POA,CGH,0.0,TAM,"('CGH', 'POA')"
31102,POA,CGH,1362.0,TAM,"('CGH', 'POA')"
31103,POA,CGH,38160.0,TAM,"('CGH', 'POA')"
31104,POA,QSC,0.0,TAM,"('POA', 'QSC')"
31105,POA,MVD,174.0,TAM,"('MVD', 'POA')"
31106,PMW,GRU,348.0,TAM,"('GRU', 'PMW')"
31107,PMW,GRU,9630.0,TAM,"('GRU', 'PMW')"
31108,BPS,BSB,220.0,TAM,"('BPS', 'BSB')"
31109,BPS,BSB,4748.0,TAM,"('BPS', 'BSB')"
31110,BPS,CNF,0.0,TAM,"('BPS', 'CNF')"
31111,BPS,CNF,462.0,TAM,"('BPS', 'CNF')"
31112,BPS,CNF,4926.0,TAM,"('BPS', 'CNF')"
31113,BPS,GIG,0.0,TAM,"('BPS', 'GIG')"
31114,BPS,GYN,870.0,TAM,"('BPS', 'GYN')"
31115,BPS,GRU,1008.0,TAM,"('BPS', 'GRU')"
31116,BPS,GRU,16548.0,TAM,"('BPS', 'GRU')"
31117,BPS,POA,0.0,TAM,"('BPS', 'POA')"
31118,BPS,POA,440.0,TAM,"('BPS', 'POA')"
31119,BPS,CGH,696.0,TAM,"('BPS', 'CGH')"
31120,BPS,CGH,1392.0,TAM,"('BPS', 'CGH')"
31121,BPS,SJP,696.0,TAM,"('BPS', 'SJP')"
31122,PVH,BSB,348.0,TAM,"('BSB', 'PVH')"
31123,PVH,BSB,8334.0,TAM,"('BSB', 'PVH')"
31124,PVH,GRU,174.0,TAM,"('GRU', 'PVH')"
31125,PVH,GRU,3630.0,TAM,"('GRU', 'PVH')"
31126,RBR,BSB,144.0,TAM,"('BSB', 'RBR')"
31127,RBR,BSB,3850.0,TAM,"('BSB', 'RBR')"
31128,RBR,GRU,144.0,TAM,"('GRU', 'RBR')"
31129,RBR,GRU,3744.0,TAM,"('GRU', 'RBR')"
31130,REC,FRA,379.0,TAM,"('FRA', 'REC')"
31131,REC,MCO,238.0,TAM,"('MCO', 'REC')"
31132,REC,MIA,1904.0,TAM,"('MIA', 'REC')"
31133,REC,EZE,1392.0,TAM,"('EZE', 'REC')"
31134,REC,BSB,556.0,TAM,"('BSB', 'REC')"
31135,REC,BSB,14702.0,TAM,"('BSB', 'REC')"
31136,REC,FOR,348.0,TAM,"('FOR', 'REC')"
31137,REC,FOR,11450.0,TAM,"('FOR', 'REC')"
31138,REC,GRU,2112.0,TAM,"('GRU', 'REC')"
31139,REC,GRU,44459.0,TAM,"('GRU', 'REC')"
31140,REC,JPA,394.0,TAM,"('JPA', 'REC')"
31141,REC,VCP,174.0,TAM,"('REC', 'VCP')"
31142,REC,MCZ,440.0,TAM,"('MCZ', 'REC')"
31143,SDU,BSB,1152.0,TAM,"('BSB', 'SDU')"
31144,SDU,BSB,28656.0,TAM,"('BSB', 'SDU')"
31145,SDU,CNF,720.0,TAM,"('CNF', 'SDU')"
31146,SDU,CNF,16128.0,TAM,"('CNF', 'SDU')"
31147,SDU,IGU,1152.0,TAM,"('IGU', 'SDU')"
31148,SDU,GYN,576.0,TAM,"('GYN', 'SDU')"
31149,SDU,GRU,720.0,TAM,"('GRU', 'SDU')"
31150,SDU,GRU,16128.0,TAM,"('GRU', 'SDU')"
31151,SDU,CGH,3918.0,TAM,"('CGH', 'SDU')"
31152,SDU,CGH,100182.0,TAM,"('CGH', 'SDU')"
31153,RAO,CGH,654.0,TAM,"('CGH', 'RAO')"
31154,RAO,CGH,16296.0,TAM,"('CGH', 'RAO')"
31155,NAT,BSB,382.0,TAM,"('BSB', 'NAT')"
31156,NAT,BSB,11498.0,TAM,"('BSB', 'NAT')"
31157,NAT,FOR,220.0,TAM,"('FOR', 'NAT')"
31158,NAT,FOR,7250.0,TAM,"('FOR', 'NAT')"
31159,NAT,GIG,174.0,TAM,"('GIG', 'NAT')"
31160,NAT,GIG,5310.0,TAM,"('GIG', 'NAT')"
31161,NAT,GRU,1708.0,TAM,"('GRU', 'NAT')"
31162,NAT,GRU,20568.0,TAM,"('GRU', 'NAT')"
31163,SLZ,BSB,348.0,TAM,"('BSB', 'SLZ')"
31164,SLZ,BSB,10064.0,TAM,"('BSB', 'SLZ')"
31165,SLZ,FOR,394.0,TAM,"('FOR', 'SLZ')"
31166,SLZ,FOR,11578.0,TAM,"('FOR', 'SLZ')"
31167,SLZ,GRU,440.0,TAM,"('GRU', 'SLZ')"
31168,SLZ,GRU,12878.0,TAM,"('GRU', 'SLZ')"
31169,SLZ,IMP,174.0,TAM,"('IMP', 'SLZ')"
31170,SLZ,IMP,4524.0,TAM,"('IMP', 'SLZ')"
31171,STM,BSB,144.0,TAM,"('BSB', 'STM')"
31172,STM,BSB,4212.0,TAM,"('BSB', 'STM')"
31173,CGH,BSB,0.0,TAM,"('BSB', 'CGH')"
31174,CGH,BSB,2106.0,TAM,"('BSB', 'CGH')"
31175,CGH,BSB,53046.0,TAM,"('BSB', 'CGH')"
31176,CGH,CNF,1620.0,TAM,"('CGH', 'CNF')"
31177,CGH,CNF,42396.0,TAM,"('CGH', 'CNF')"
31178,CGH,CGR,462.0,TAM,"('CGH', 'CGR')"
31179,CGH,CGR,8550.0,TAM,"('CGH', 'CGR')"
31180,CGH,CLV,1128.0,TAM,"('CGH', 'CLV')"
31181,CGH,CWB,1878.0,TAM,"('CGH', 'CWB')"
31182,CGH,CWB,40596.0,TAM,"('CGH', 'CWB')"
31183,CGH,CGB,810.0,TAM,"('CGB', 'CGH')"
31184,CGH,CGB,17448.0,TAM,"('CGB', 'CGH')"
31185,CGH,IGU,174.0,TAM,"('CGH', 'IGU')"
31186,CGH,IGU,6792.0,TAM,"('CGH', 'IGU')"
31187,CGH,FLN,1128.0,TAM,"('CGH', 'FLN')"
31188,CGH,FLN,22824.0,TAM,"('CGH', 'FLN')"
31189,CGH,FOR,,TAM,"('CGH', 'FOR')"
31190,CGH,GIG,636.0,TAM,"('CGH', 'GIG')"
31191,CGH,GIG,11364.0,TAM,"('CGH', 'GIG')"
31192,CGH,GYN,954.0,TAM,"('CGH', 'GYN')"
31193,CGH,GYN,26154.0,TAM,"('CGH', 'GYN')"
31194,CGH,GRU,0.0,TAM,"('CGH', 'GRU')"
31195,CGH,IOS,144.0,TAM,"('CGH', 'IOS')"
31196,CGH,IOS,5184.0,TAM,"('CGH', 'IOS')"
31197,CGH,JJG,174.0,TAM,"('CGH', 'JJG')"
31198,CGH,JJG,4854.0,TAM,"('CGH', 'JJG')"
31199,CGH,JOI,462.0,TAM,"('CGH', 'JOI')"
31200,CGH,JOI,13020.0,TAM,"('CGH', 'JOI')"
31201,CGH,LDB,318.0,TAM,"('CGH', 'LDB')"
31202,CGH,LDB,9144.0,TAM,"('CGH', 'LDB')"
31203,CGH,MCZ,696.0,TAM,"('CGH', 'MCZ')"
31204,CGH,NVT,798.0,TAM,"('CGH', 'NVT')"
31205,CGH,NVT,17706.0,TAM,"('CGH', 'NVT')"
31206,CGH,POA,1536.0,TAM,"('CGH', 'POA')"
31207,CGH,POA,38304.0,TAM,"('CGH', 'POA')"
31208,CGH,BPS,0.0,TAM,"('BPS', 'CGH')"
31209,CGH,BPS,522.0,TAM,"('BPS', 'CGH')"
31210,CGH,BPS,1302.0,TAM,"('BPS', 'CGH')"
31211,CGH,SDU,3888.0,TAM,"('CGH', 'SDU')"
31212,CGH,SDU,100644.0,TAM,"('CGH', 'SDU')"
31213,CGH,RAO,654.0,TAM,"('CGH', 'RAO')"
31214,CGH,RAO,16296.0,TAM,"('CGH', 'RAO')"
31215,CGH,CGH,0.0,TAM,"('CGH', 'CGH')"
31216,CGH,SJP,942.0,TAM,"('CGH', 'SJP')"
31217,CGH,SJP,20454.0,TAM,"('CGH', 'SJP')"
31218,CGH,SSA,696.0,TAM,"('CGH', 'SSA')"
31219,CGH,SSA,17748.0,TAM,"('CGH', 'SSA')"
31220,CGH,UNA,2088.0,TAM,"('CGH', 'UNA')"
31221,CGH,UDI,522.0,TAM,"('CGH', 'UDI')"
31222,CGH,UDI,14226.0,TAM,"('CGH', 'UDI')"
31223,CGH,VIX,870.0,TAM,"('CGH', 'VIX')"
31224,CGH,VIX,22188.0,TAM,"('CGH', 'VIX')"
31225,CGH,QSC,0.0,TAM,"('CGH', 'QSC')"
31226,SJP,GRU,348.0,TAM,"('GRU', 'SJP')"
31227,SJP,GRU,10308.0,TAM,"('GRU', 'SJP')"
31228,SJP,BPS,696.0,TAM,"('BPS', 'SJP')"
31229,SJP,CGH,798.0,TAM,"('CGH', 'SJP')"
31230,SJP,CGH,20598.0,TAM,"('CGH', 'SJP')"
31231,SSA,MIA,238.0,TAM,"('MIA', 'SSA')"
31232,SSA,MIA,714.0,TAM,"('MIA', 'SSA')"
31233,SSA,EZE,696.0,TAM,"('EZE', 'SSA')"
31234,SSA,BSB,0.0,TAM,"('BSB', 'SSA')"
31235,SSA,BSB,1128.0,TAM,"('BSB', 'SSA')"
31236,SSA,BSB,22648.0,TAM,"('BSB', 'SSA')"
31237,SSA,CNF,1760.0,TAM,"('CNF', 'SSA')"
31238,SSA,FOR,348.0,TAM,"('FOR', 'SSA')"
31239,SSA,FOR,5414.0,TAM,"('FOR', 'SSA')"
31240,SSA,GRU,0.0,TAM,"('GRU', 'SSA')"
31241,SSA,GRU,2878.0,TAM,"('GRU', 'SSA')"
31242,SSA,GRU,55938.0,TAM,"('GRU', 'SSA')"
31243,SSA,IOS,144.0,TAM,"('IOS', 'SSA')"
31244,SSA,IOS,144.0,TAM,"('IOS', 'SSA')"
31245,SSA,BPS,394.0,TAM,"('BPS', 'SSA')"
31246,SSA,REC,0.0,TAM,"('REC', 'SSA')"
31247,SSA,CGH,696.0,TAM,"('CGH', 'SSA')"
31248,SSA,CGH,17688.0,TAM,"('CGH', 'SSA')"
31249,SSA,SSA,0.0,TAM,"('SSA', 'SSA')"
31250,UNA,CNF,0.0,TAM,"('CNF', 'UNA')"
31251,UNA,CNF,288.0,TAM,"('CNF', 'UNA')"
31252,UNA,CGH,2088.0,TAM,"('CGH', 'UNA')"
31253,THE,BSB,318.0,TAM,"('BSB', 'THE')"
31254,THE,BSB,8652.0,TAM,"('BSB', 'THE')"
31255,THE,FOR,174.0,TAM,"('FOR', 'THE')"
31256,THE,FOR,6600.0,TAM,"('FOR', 'THE')"
31257,THE,GRU,174.0,TAM,"('GRU', 'THE')"
31258,THE,GRU,4662.0,TAM,"('GRU', 'THE')"
31259,THE,IMP,,TAM,"('IMP', 'THE')"
31260,THE,SLZ,,TAM,"('SLZ', 'THE')"
31261,UDI,GRU,348.0,TAM,"('GRU', 'UDI')"
31262,UDI,GRU,9996.0,TAM,"('GRU', 'UDI')"
31263,UDI,CGH,522.0,TAM,"('CGH', 'UDI')"
31264,UDI,CGH,14232.0,TAM,"('CGH', 'UDI')"
31265,VIX,BSB,492.0,TAM,"('BSB', 'VIX')"
31266,VIX,BSB,8070.0,TAM,"('BSB', 'VIX')"
31267,VIX,FOR,348.0,TAM,"('FOR', 'VIX')"
31268,VIX,FOR,4320.0,TAM,"('FOR', 'VIX')"
31269,VIX,GIG,1272.0,TAM,"('GIG', 'VIX')"
31270,VIX,GRU,0.0,TAM,"('GRU', 'VIX')"
31271,VIX,GRU,684.0,TAM,"('GRU', 'VIX')"
31272,VIX,GRU,18588.0,TAM,"('GRU', 'VIX')"
31273,VIX,CGH,870.0,TAM,"('CGH', 'VIX')"
31274,VIX,CGH,21894.0,TAM,"('CGH', 'VIX')"
31275,SCL,GIG,522.0,TAM,"('GIG', 'SCL')"
31276,SCL,GIG,15230.0,TAM,"('GIG', 'SCL')"
31277,SCL,GRU,0.0,TAM,"('GRU', 'SCL')"
31278,SCL,GRU,2193.0,TAM,"('GRU', 'SCL')"
31279,SCL,GRU,51345.0,TAM,"('GRU', 'SCL')"
31280,QSC,GIG,0.0,TAM,"('GIG', 'QSC')"
31281,QSC,GRU,0.0,TAM,"('GRU', 'QSC')"
31282,QSC,CGH,0.0,TAM,"('CGH', 'QSC')"
31283,ASU,CNF,0.0,TAM,"('ASU', 'CNF')"
31284,ASU,GIG,,TAM,"('ASU', 'GIG')"
31285,ASU,GIG,,TAM,"('ASU', 'GIG')"
31286,ASU,GRU,174.0,TAM,"('ASU', 'GRU')"
31287,ASU,GRU,,TAM,"('ASU', 'GRU')"
31288,BOG,GRU,221.0,TAM,"('BOG', 'GRU')"
31289,BOG,GRU,6409.0,TAM,"('BOG', 'GRU')"
31290,VVI,GRU,2436.0,TAM,"('GRU', 'VVI')"
31293,PDP,GRU,174.0,TAM,"('GRU', 'PDP')"
31294,PDP,GRU,1218.0,TAM,"('GRU', 'PDP')"
31295,MVD,CNF,0.0,TAM,"('CNF', 'MVD')"
31296,MVD,GIG,2354.0,TAM,"('GIG', 'MVD')"
31297,MVD,GRU,614.0,TAM,"('GRU', 'MVD')"
31298,MVD,GRU,11600.0,TAM,"('GRU', 'MVD')"
31299,MVD,POA,174.0,TAM,"('MVD', 'POA')"
31300,FRA,GRU,379.0,TAM,"('FRA', 'GRU')"
31301,FRA,GRU,11370.0,TAM,"('FRA', 'GRU')"
31302,LHR,GRU,758.0,TAM,"('GRU', 'LHR')"
31303,LHR,GRU,10991.0,TAM,"('GRU', 'LHR')"
31304,JNB,GRU,7458.0,TAM,"('GRU', 'JNB')"
31305,BOS,GRU,4862.0,TAM,"('BOS', 'GRU')"
31306,JFK,GRU,7797.0,TAM,"('GRU', 'JFK')"
31307,MCO,GRU,10509.0,TAM,"('GRU', 'MCO')"
31308,MIA,BEL,1580.0,TAM,"('BEL', 'MIA')"
31309,MIA,MAO,696.0,TAM,"('MAO', 'MIA')"
31310,MIA,FOR,5015.0,TAM,"('FOR', 'MIA')"
31311,MIA,GRU,23498.0,TAM,"('GRU', 'MIA')"
31312,MIA,REC,1989.0,TAM,"('MIA', 'REC')"
31313,MIA,SSA,884.0,TAM,"('MIA', 'SSA')"
31314,BCN,GRU,6969.0,TAM,"('BCN', 'GRU')"
31315,MAD,GRU,11189.0,TAM,"('GRU', 'MAD')"
31316,CDG,GRU,10509.0,TAM,"('CDG', 'GRU')"
31317,MXP,GRU,442.0,TAM,"('GRU', 'MXP')"
31318,MXP,GRU,6409.0,TAM,"('GRU', 'MXP')"
31319,FCO,GRU,4641.0,TAM,"('FCO', 'GRU')"
31320,LIS,GRU,4862.0,TAM,"('GRU', 'LIS')"
31321,MEX,GRU,6851.0,TAM,"('GRU', 'MEX')"
31322,EZE,GIG,0.0,TAM,"('EZE', 'GIG')"
31323,EZE,GIG,1218.0,TAM,"('EZE', 'GIG')"
31324,EZE,GRU,23692.0,TAM,"('EZE', 'GRU')"
31325,EZE,REC,1392.0,TAM,"('EZE', 'REC')"
31326,EZE,SSA,696.0,TAM,"('EZE', 'SSA')"
31327,MDZ,GRU,2262.0,TAM,"('GRU', 'MDZ')"
31328,BRC,GRU,522.0,TAM,"('BRC', 'GRU')"
31329,BRC,GRU,2784.0,TAM,"('BRC', 'GRU')"
31331,AJU,BSB,4726.0,TAM,"('AJU', 'BSB')"
31332,AJU,GRU,5216.0,TAM,"('AJU', 'GRU')"
31333,AJU,SSA,220.0,TAM,"('AJU', 'SSA')"
31334,BEL,MIA,1754.0,TAM,"('BEL', 'MIA')"
31335,BEL,BSB,9878.0,TAM,"('BEL', 'BSB')"
31336,BEL,MAO,6492.0,TAM,"('BEL', 'MAO')"
31337,BEL,FOR,10990.0,TAM,"('BEL', 'FOR')"
31338,BEL,GRU,15048.0,TAM,"('BEL', 'GRU')"
31339,BEL,MCP,4524.0,TAM,"('BEL', 'MCP')"
31340,BSB,AJU,4876.0,TAM,"('AJU', 'BSB')"
31341,BSB,BEL,9914.0,TAM,"('BEL', 'BSB')"
31342,BSB,BVB,5160.0,TAM,"('BSB', 'BVB')"
31343,BSB,CNF,23864.0,TAM,"('BSB', 'CNF')"
31344,BSB,CGR,5332.0,TAM,"('BSB', 'CGR')"
31345,BSB,CWB,11754.0,TAM,"('BSB', 'CWB')"
31346,BSB,CGB,6156.0,TAM,"('BSB', 'CGB')"
31347,BSB,MAO,16221.0,TAM,"('BSB', 'MAO')"
31348,BSB,IGU,1622.0,TAM,"('BSB', 'IGU')"
31349,BSB,FLN,9330.0,TAM,"('BSB', 'FLN')"
31350,BSB,FOR,21838.0,TAM,"('BSB', 'FOR')"
31351,BSB,GIG,144.0,TAM,"('BSB', 'GIG')"
31352,BSB,GIG,23532.0,TAM,"('BSB', 'GIG')"
31353,BSB,GYN,6272.0,TAM,"('BSB', 'GYN')"
31354,BSB,GRU,32454.0,TAM,"('BSB', 'GRU')"
31355,BSB,IMP,5382.0,TAM,"('BSB', 'IMP')"
31356,BSB,JPA,6636.0,TAM,"('BSB', 'JPA')"
31357,BSB,VCP,9940.0,TAM,"('BSB', 'VCP')"
31358,BSB,MAB,5274.0,TAM,"('BSB', 'MAB')"
31359,BSB,MCZ,6842.0,TAM,"('BSB', 'MCZ')"
31360,BSB,MCP,4524.0,TAM,"('BSB', 'MCP')"
31361,BSB,POA,18158.0,TAM,"('BSB', 'POA')"
31362,BSB,BPS,5754.0,TAM,"('BPS', 'BSB')"
31363,BSB,PVH,4692.0,TAM,"('BSB', 'PVH')"
31364,BSB,RBR,4278.0,TAM,"('BSB', 'RBR')"
31365,BSB,REC,12902.0,TAM,"('BSB', 'REC')"
31366,BSB,SDU,24222.0,TAM,"('BSB', 'SDU')"
31367,BSB,NAT,6226.0,TAM,"('BSB', 'NAT')"
31368,BSB,SLZ,10648.0,TAM,"('BSB', 'SLZ')"
31369,BSB,STM,4692.0,TAM,"('BSB', 'STM')"
31370,BSB,CGH,0.0,TAM,"('BSB', 'CGH')"
31371,BSB,CGH,55104.0,TAM,"('BSB', 'CGH')"
31372,BSB,SSA,17678.0,TAM,"('BSB', 'SSA')"
31373,BSB,THE,9324.0,TAM,"('BSB', 'THE')"
31374,BSB,VIX,8868.0,TAM,"('BSB', 'VIX')"
31375,BVB,BSB,5334.0,TAM,"('BSB', 'BVB')"
31376,BVB,MAO,1554.0,TAM,"('BVB', 'MAO')"
31377,CNF,FRA,379.0,TAM,"('CNF', 'FRA')"
31378,CNF,BSB,24332.0,TAM,"('BSB', 'CNF')"
31379,CNF,FOR,870.0,TAM,"('CNF', 'FOR')"
31380,CNF,GIG,3888.0,TAM,"('CNF', 'GIG')"
31381,CNF,GRU,0.0,TAM,"('CNF', 'GRU')"
31382,CNF,GRU,37728.0,TAM,"('CNF', 'GRU')"
31383,CNF,VCP,174.0,TAM,"('CNF', 'VCP')"
31384,CNF,BPS,144.0,TAM,"('BPS', 'CNF')"
31385,CNF,BPS,6562.0,TAM,"('BPS', 'CNF')"
31386,CNF,SDU,11808.0,TAM,"('CNF', 'SDU')"
31387,CNF,CGH,0.0,TAM,"('CGH', 'CNF')"
31388,CNF,CGH,42840.0,TAM,"('CGH', 'CNF')"
31389,CNF,SSA,1980.0,TAM,"('CNF', 'SSA')"
31390,CNF,UNA,0.0,TAM,"('CNF', 'UNA')"
31391,CNF,QSC,0.0,TAM,"('CNF', 'QSC')"
31392,CGR,BSB,5332.0,TAM,"('BSB', 'CGR')"
31393,CGR,GRU,13878.0,TAM,"('CGR', 'GRU')"
31394,CGR,CGH,9678.0,TAM,"('CGH', 'CGR')"
31395,CLV,GRU,174.0,TAM,"('CLV', 'GRU')"
31396,CLV,CGH,1218.0,TAM,"('CGH', 'CLV')"
31397,CWB,BSB,12874.0,TAM,"('BSB', 'CWB')"
31398,CWB,IGU,1320.0,TAM,"('CWB', 'IGU')"
31399,CWB,FLN,162.0,TAM,"('CWB', 'FLN')"
31400,CWB,GIG,1476.0,TAM,"('CWB', 'GIG')"
31401,CWB,GRU,48880.0,TAM,"('CWB', 'GRU')"
31402,CWB,NVT,522.0,TAM,"('CWB', 'NVT')"
31403,CWB,CGH,0.0,TAM,"('CGH', 'CWB')"
31404,CWB,CGH,42036.0,TAM,"('CGH', 'CWB')"
31405,CGB,BSB,5808.0,TAM,"('BSB', 'CGB')"
31406,CGB,RBR,174.0,TAM,"('CGB', 'RBR')"
31407,CGB,CGH,18090.0,TAM,"('CGB', 'CGH')"
31408,MAO,MIA,870.0,TAM,"('MAO', 'MIA')"
31409,MAO,BEL,174.0,TAM,"('BEL', 'MAO')"
31410,MAO,BEL,6258.0,TAM,"('BEL', 'MAO')"
31411,MAO,BSB,174.0,TAM,"('BSB', 'MAO')"
31412,MAO,BSB,15590.0,TAM,"('BSB', 'MAO')"
