,destination,canonical_destination
62844,https://en.wikipedia.org/wiki/Dashoguz_Airport,https://en.wikipedia.org/wiki/Da%C5%9Foguz_Airport
62850,https://en.wikipedia.org/wiki/Kerki_Airport,https://en.wikipedia.org/wiki/Kerki_Airport
62852,https://en.wikipedia.org/wiki/Mary_Airport,https://en.wikipedia.org/wiki/Mary_International_Airport
62854,https://en.wikipedia.org/wiki/Turkmenabat_Airport,https://en.wikipedia.org/wiki/Turkmenabat_International_Airport
62855,https://en.wikipedia.org/wiki/Turkmenbashi_Airport,https://en.wikipedia.org/wiki/Turkmenbashi_International_Airport
62856,https://en.wikipedia.org/wiki/Domodedovo_Airport,https://en.wikipedia.org/wiki/Moscow_Domodedovo_Airport
62879,https://en.wikipedia.org/wiki/Moscow_Zhukovsky_Airport,https://en.wikipedia.org/wiki/Zhukovsky_International_Airport
62932,https://en.wikipedia.org/wiki/Aktau_International_Airport,https://en.wikipedia.org/wiki/Aktau_International_Airport
63105,https://en.wikipedia.org/wiki/Ningbo_Lishe_International_Airport,https://en.wikipedia.org/wiki/Ningbo_Lishe_International_Airport
63114,https://en.wikipedia.org/wiki/Quanzhou_Jinjiang_International_Airport,https://en.wikipedia.org/wiki/Quanzhou_Jinjiang_International_Airport
63118,https://en.wikipedia.org/wiki/Jieyang_Chaoshan_International_Airport,https://en.wikipedia.org/wiki/Jieyang_Chaoshan_International_Airport
63129,https://en.wikipedia.org/wiki/Foshan_Shadi_Airport,https://en.wikipedia.org/wiki/Foshan_Shadi_Airport
63131,https://en.wikipedia.org/wiki/Dalian_Zhoushuizi_International_Airport,https://en.wikipedia.org/wiki/Dalian_Zhoushuizi_International_Airport
63134,https://en.wikipedia.org/wiki/Zhuhai_Jinwan_Airport,https://en.wikipedia.org/wiki/Zhuhai_Jinwan_Airport
63137,https://en.wikipedia.org/wiki/Zhoushan_Putuoshan_Airport,https://en.wikipedia.org/wiki/Zhoushan_Putuoshan_Airport
63139,https://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_International_Airport,https://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_International_Airport
63143,https://en.wikipedia.org/wiki/Yinchuan_Hedong_International_Airport,https://en.wikipedia.org/wiki/Yinchuan_Hedong_International_Airport
63147,https://en.wikipedia.org/wiki/Chengde_Puning_Airport,https://en.wikipedia.org/wiki/Chengde_Puning_Airport
63159,https://en.wikipedia.org/wiki/Hohhot_Baita_International_Airport,https://en.wikipedia.org/wiki/Hohhot_Baita_International_Airport
63160,https://en.wikipedia.org/wiki/Lijiang_Sanyi_International_Airport,https://en.wikipedia.org/wiki/Lijiang_Sanyi_International_Airport
63165,https://en.wikipedia.org/wiki/Dazhou_Jinya_Airport,https://en.wikipedia.org/wiki/Dazhou_Jinya_Airport
63168,https://en.wikipedia.org/wiki/Luzhou_Yunlong_Airport,https://en.wikipedia.org/wiki/Luzhou_Yunlong_Airport
63169,https://en.wikipedia.org/wiki/Xichang_Qingshan_Airport,https://en.wikipedia.org/wiki/Xichang_Qingshan_Airport
63175,https://en.wikipedia.org/wiki/Dunhuang_Mogao_International_Airport,https://en.wikipedia.org/wiki/Dunhuang_Mogao_International_Airport
63177,https://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport,https://en.wikipedia.org/wiki/Guilin_Liangjiang_International_Airport
63181,https://en.wikipedia.org/wiki/Hotan_Airport,https://en.wikipedia.org/wiki/Hotan_Airport
63184,https://en.wikipedia.org/wiki/Liuzhou_Bailian_Airport,https://en.wikipedia.org/wiki/Liuzhou_Bailian_Airport
63188,https://en.wikipedia.org/wiki/Qionghai_Bo%27ao_Airport,https://en.wikipedia.org/wiki/Qionghai_Bo%27ao_Airport
63197,https://en.wikipedia.org/wiki/Xining_Caojiabao_International_Airport,https://en.wikipedia.org/wiki/Xining_Caojiabao_International_Airport
63198,https://en.wikipedia.org/wiki/Yantai_Penglai_International_Airport,https://en.wikipedia.org/wiki/Yantai_Penglai_International_Airport
63200,https://en.wikipedia.org/wiki/Yulin_Yuyang_Airport,https://en.wikipedia.org/wiki/Yulin_Yuyang_Airport
63201,https://en.wikipedia.org/wiki/Zhanjiang_Wuchuan_Airport,https://en.wikipedia.org/wiki/Zhanjiang_Wuchuan_Airport
63202,https://en.wikipedia.org/wiki/Zunyi_Xinzhou_Airport,https://en.wikipedia.org/wiki/Zunyi_Xinzhou_Airport
63212,https://en.wikipedia.org/wiki/Zunyi_Maotai_Airport,https://en.wikipedia.org/wiki/Zunyi_Maotai_Airport
63215,https://en.wikipedia.org/wiki/Baotou_Donghe_Airport,https://en.wikipedia.org/wiki/Baotou_Donghe_Airport
63217,https://en.wikipedia.org/wiki/Wanzhou_Wuqiao_Airport,https://en.wikipedia.org/wiki/Wanzhou_Wuqiao_Airport
63218,https://en.wikipedia.org/wiki/Yichang_Sanxia_Airport,https://en.wikipedia.org/wiki/Yichang_Sanxia_Airport
63231,https://en.wikipedia.org/wiki/Huizhou_Pingtan_Airport,https://en.wikipedia.org/wiki/Huizhou_Pingtan_Airport
63237,https://en.wikipedia.org/wiki/Ganzhou_Huangjin_Airport,https://en.wikipedia.org/wiki/Ganzhou_Huangjin_Airport
63246,https://en.wikipedia.org/wiki/Xishuangbanna_Gasa_International_Airport,https://en.wikipedia.org/wiki/Xishuangbanna_Gasa_International_Airport
63248,https://en.wikipedia.org/wiki/Linfen_Yaodu_Airport,https://en.wikipedia.org/wiki/Linfen_Yaodu_Airport
63260,https://en.wikipedia.org/wiki/Mianyang_Nanjiao_Airport,https://en.wikipedia.org/wiki/Mianyang_Nanjiao_Airport
63267,https://en.wikipedia.org/wiki/Yibin_Wuliangye_Airport,https://en.wikipedia.org/wiki/Yibin_Wuliangye_Airport
63276,https://en.wikipedia.org/wiki/Beihai_Fucheng_Airport,https://en.wikipedia.org/wiki/Beihai_Fucheng_Airport
63282,https://en.wikipedia.org/wiki/Don_Mueang_International_Airport,https://en.wikipedia.org/wiki/Don_Mueang_International_Airport
63292,https://en.wikipedia.org/wiki/Lhasa_Gonggar_Airport,https://en.wikipedia.org/wiki/Lhasa_Gonggar_Airport
63296,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport,https://en.wikipedia.org/wiki/Qianjiang_Wulingshan_Airport
63301,https://en.wikipedia.org/wiki/Yuncheng_Guangong_Airport,https://en.wikipedia.org/wiki/Yuncheng_Zhangxiao_Airport
63310,https://en.wikipedia.org/wiki/Yueyang_Sanhe_Airport,https://en.wikipedia.org/wiki/Yueyang_Sanhe_Airport
63326,https://en.wikipedia.org/wiki/Aksu_Airport,https://en.wikipedia.org/wiki/Aksu_Hongqipo_Airport
63330,https://en.wikipedia.org/wiki/Baotou_Erliban_Airport,https://en.wikipedia.org/wiki/Baotou_Donghe_Airport
63332,https://en.wikipedia.org/wiki/Bayannur_Tianjitai_Airport,https://en.wikipedia.org/wiki/Bayannur_Tianjitai_Airport
63335,https://en.wikipedia.org/wiki/Gimhae_International_Airport,https://en.wikipedia.org/wiki/Gimhae_International_Airport
63338,https://en.wikipedia.org/wiki/Changzhi_Wangcun_Airport,https://en.wikipedia.org/wiki/Changzhi_Wangcun_Airport
63339,https://en.wikipedia.org/wiki/Chaoyang_Airport,https://en.wikipedia.org/wiki/Chaoyang_Airport
63342,https://en.wikipedia.org/wiki/Chiang_Mai_International_Airport,https://en.wikipedia.org/wiki/Chiang_Mai_International_Airport
63343,https://en.wikipedia.org/wiki/Chifeng_Yulong_Airport,https://en.wikipedia.org/wiki/Chifeng_Yulong_Airport
63346,https://en.wikipedia.org/wiki/Dali_Airport,https://en.wikipedia.org/wiki/Dali_Fengyi_Airport
63348,https://en.wikipedia.org/wiki/Dandong_Langtou_Airport,https://en.wikipedia.org/wiki/Dandong_Langtou_Airport
63349,https://en.wikipedia.org/wiki/Daqing_Sartu_Airport,https://en.wikipedia.org/wiki/Daqing_Sartu_Airport
63350,https://en.wikipedia.org/wiki/Datong_Yungang_Airport,https://en.wikipedia.org/wiki/Datong_Yungang_Airport
63355,https://en.wikipedia.org/wiki/Fuyang_Xiguan_Airport,https://en.wikipedia.org/wiki/Fuyang_Xiguan_Airport
63356,https://en.wikipedia.org/wiki/Fuyuan_Dongji_Airport,https://en.wikipedia.org/wiki/Fuyuan_Dongji_Airport
63360,https://en.wikipedia.org/wiki/Guangyuan_Panlong_Airport,https://en.wikipedia.org/wiki/Guangyuan_Panlong_Airport
63366,https://en.wikipedia.org/wiki/Hami_Airport,https://en.wikipedia.org/wiki/Hami_Airport
63370,https://en.wikipedia.org/wiki/Hefei_Xinqiao_International_Airport,https://en.wikipedia.org/wiki/Hefei_Xinqiao_International_Airport
63371,https://en.wikipedia.org/wiki/Hengyang_Nanyue_Airport,https://en.wikipedia.org/wiki/Hengyang_Nanyue_Airport
63374,https://en.wikipedia.org/wiki/Huai%27an_Lianshui_International_Airport,https://en.wikipedia.org/wiki/Huai%27an_Lianshui_International_Airport
63379,https://en.wikipedia.org/wiki/Jiansanjiang_Airport,https://en.wikipedia.org/wiki/Jiansanjiang_Shidi_Airport
63381,https://en.wikipedia.org/wiki/Jingdezhen_Luojia_Airport,https://en.wikipedia.org/wiki/Jingdezhen_Luojia_Airport
63382,https://en.wikipedia.org/wiki/Jinggangshan_Airport,https://en.wikipedia.org/wiki/Jinggangshan_Airport
63385,https://en.wikipedia.org/wiki/Karamay_Airport,https://en.wikipedia.org/wiki/Karamay_Airport
63386,https://en.wikipedia.org/wiki/Kashgar_Airport,https://en.wikipedia.org/wiki/Kashgar_Airport
63387,https://en.wikipedia.org/wiki/Korla_Airport,https://en.wikipedia.org/wiki/Korla_Licheng_Airport
63393,https://en.wikipedia.org/wiki/Linfen_Qiaoli_Airport,https://en.wikipedia.org/wiki/Linfen_Yaodu_Airport
63394,https://en.wikipedia.org/wiki/Liupanshui_Yuezhao_Airport,https://en.wikipedia.org/wiki/Liupanshui_Yuezhao_Airport
63399,https://en.wikipedia.org/wiki/L%C3%BCliang_Dawu_Airport,https://en.wikipedia.org/wiki/L%C3%BCliang_Dawu_Airport
63408,https://en.wikipedia.org/wiki/Mudanjiang_Hailang_International_Airport,https://en.wikipedia.org/wiki/Mudanjiang_Hailang_International_Airport
63410,https://en.wikipedia.org/wiki/Naha_Airport,https://en.wikipedia.org/wiki/Naha_Airport
63414,https://en.wikipedia.org/wiki/Nantong_Xingdong_Airport,https://en.wikipedia.org/wiki/Nantong_Xingdong_International_Airport
63417,https://en.wikipedia.org/wiki/Nyingchi_Mainling_Airport,https://en.wikipedia.org/wiki/Nyingchi_Mainling_Airport
63421,https://en.wikipedia.org/wiki/Phnom_Penh_International_Airport,https://en.wikipedia.org/wiki/Phnom_Penh_International_Airport
63427,https://en.wikipedia.org/wiki/Gimpo_International_Airport,https://en.wikipedia.org/wiki/Gimpo_International_Airport
63429,https://en.wikipedia.org/wiki/Shanghai_Hongqiao_International_Airport,https://en.wikipedia.org/wiki/Shanghai_Hongqiao_International_Airport
63431,https://en.wikipedia.org/wiki/Shangrao_Sanqingshan_Airport,https://en.wikipedia.org/wiki/Shangrao_Sanqingshan_Airport
63432,https://en.wikipedia.org/wiki/Shaoyang_Wugang_Airport,https://en.wikipedia.org/wiki/Shaoyang_Wugang_Airport
63435,https://en.wikipedia.org/wiki/Shihezi_Huayuan_Airport,https://en.wikipedia.org/wiki/Shihezi_Huayuan_Airport
63436,https://en.wikipedia.org/wiki/Shiyan_Wudangshan_Airport,https://en.wikipedia.org/wiki/Shiyan_Wudangshan_Airport
63438,https://en.wikipedia.org/wiki/Songyuan_Chaganhu_Airport,https://en.wikipedia.org/wiki/Songyuan_Chaganhu_Airport
63443,https://en.wikipedia.org/wiki/Taizhou_Luqiao_Airport,https://en.wikipedia.org/wiki/Taizhou_Luqiao_Airport
63446,https://en.wikipedia.org/wiki/Tonghua_Sanyuanpu_Airport,https://en.wikipedia.org/wiki/Tonghua_Sanyuanpu_Airport
63447,https://en.wikipedia.org/wiki/Tongliao_Airport,https://en.wikipedia.org/wiki/Tongliao_Airport
63448,https://en.wikipedia.org/wiki/Turpan_Jiaohe_Airport,https://en.wikipedia.org/wiki/Turpan_Jiaohe_Airport
63450,https://en.wikipedia.org/wiki/Ulanhot_Airport,https://en.wikipedia.org/wiki/Ulanhot_Yilelite_Airport
63451,https://en.wikipedia.org/wiki/Ulanqab_Jining_Airport,https://en.wikipedia.org/wiki/Ulanqab_Jining_Airport
63463,https://en.wikipedia.org/wiki/Xilinhot_Airport,https://en.wikipedia.org/wiki/Xilinhot_Airport
63465,https://en.wikipedia.org/wiki/Yan%27an_Nanniwan_Airport,https://en.wikipedia.org/wiki/Yan%27an_Nanniwan_Airport
63466,https://en.wikipedia.org/wiki/Yancheng_Nanyang_International_Airport,https://en.wikipedia.org/wiki/Yancheng_Nanyang_International_Airport
63467,https://en.wikipedia.org/wiki/Yangon_International_Airport,https://en.wikipedia.org/wiki/Yangon_International_Airport
63468,https://en.wikipedia.org/wiki/Yangzhou_Taizhou_International_Airport,https://en.wikipedia.org/wiki/Yangzhou_Taizhou_International_Airport
63473,https://en.wikipedia.org/wiki/Yichun_Mingyueshan_Airport,https://en.wikipedia.org/wiki/Yichun_Mingyueshan_Airport
63475,https://en.wikipedia.org/wiki/Yining_Airport,https://en.wikipedia.org/wiki/Yining_Airport
63476,https://en.wikipedia.org/wiki/Yiwu_Airport,https://en.wikipedia.org/wiki/Yiwu_Airport
63478,https://en.wikipedia.org/wiki/Zhangjiajie_Hehua_International_Airport,https://en.wikipedia.org/wiki/Zhangjiajie_Hehua_International_Airport
63483,https://en.wikipedia.org/wiki/Jeju_International_Airport,https://en.wikipedia.org/wiki/Jeju_International_Airport
63485,https://en.wikipedia.org/wiki/Pyongyang_Sunan_International_Airport,https://en.wikipedia.org/wiki/Pyongyang_International_Airport
63486,https://en.wikipedia.org/wiki/Macau_International_Airport,https://en.wikipedia.org/wiki/Macau_International_Airport
63495,https://en.wikipedia.org/wiki/Kalibo_International_Airport,https://en.wikipedia.org/wiki/Kalibo_International_Airport
63497,https://en.wikipedia.org/wiki/Kaohsiung_International_Airport,https://en.wikipedia.org/wiki/Kaohsiung_International_Airport
63506,https://en.wikipedia.org/wiki/Changzhou_Benniu_Airport,https://en.wikipedia.org/wiki/Changzhou_Benniu_International_Airport
63512,https://en.wikipedia.org/wiki/Huangshan_Tunxi_International_Airport,https://en.wikipedia.org/wiki/Huangshan_Tunxi_International_Airport
63528,https://en.wikipedia.org/wiki/Yinchuan_Hedong_Airport,https://en.wikipedia.org/wiki/Yinchuan_Hedong_International_Airport
63529,https://en.wikipedia.org/wiki/Anqing_Tianzhushan_Airport,https://en.wikipedia.org/wiki/Anqing_Tianzhushan_Airport
63540,https://en.wikipedia.org/wiki/Dongying_Shengli_Airport,https://en.wikipedia.org/wiki/Dongying_Shengli_Airport
63564,https://en.wikipedia.org/wiki/Sanming_Shaxian_Airport,https://en.wikipedia.org/wiki/Sanming_Shaxian_Airport
63574,https://en.wikipedia.org/wiki/Weifang_Airport,https://en.wikipedia.org/wiki/Weifang_Nanyuan_Airport
63576,https://en.wikipedia.org/wiki/Wuhai_Airport,https://en.wikipedia.org/wiki/Wuhai_Airport
63580,https://en.wikipedia.org/wiki/Xishuangbanna_Gasa_Airport,https://en.wikipedia.org/wiki/Xishuangbanna_Gasa_International_Airport
63583,https://en.wikipedia.org/wiki/Yulin_Fumian_Airport,https://en.wikipedia.org/wiki/Yulin_Fumian_Airport
63609,https://en.wikipedia.org/wiki/Nanyang_Jiangying_Airport,https://en.wikipedia.org/wiki/Nanyang_Jiangying_Airport
63611,https://en.wikipedia.org/wiki/Rizhao_Airport,https://en.wikipedia.org/wiki/Rizhao_Shanzihe_Airport
63617,https://en.wikipedia.org/wiki/Chubu_International_Airport,https://en.wikipedia.org/wiki/Chubu_Centrair_International_Airport
63623,https://en.wikipedia.org/wiki/Sunan_Shuofang_International_Airport,https://en.wikipedia.org/wiki/Sunan_Shuofang_International_Airport
63624,https://en.wikipedia.org/wiki/Xiangyang_Liuji_Airport,https://en.wikipedia.org/wiki/Xiangyang_Liuji_Airport
63629,https://en.wikipedia.org/wiki/Panzhihua_Bao%27anying_Airport,https://en.wikipedia.org/wiki/Panzhihua_Bao%27anying_Airport
63633,https://en.wikipedia.org/wiki/Wuyishan_Airport,https://en.wikipedia.org/wiki/Wuyishan_Airport
63636,https://en.wikipedia.org/wiki/Zhongwei_Shapotou_Airport,https://en.wikipedia.org/wiki/Zhongwei_Shapotou_Airport
63638,https://en.wikipedia.org/wiki/Siem_Reap_International_Airport,https://en.wikipedia.org/wiki/Siem_Reap_International_Airport
63654,https://en.wikipedia.org/wiki/Kota_Kinabalu_International_Airport,https://en.wikipedia.org/wiki/Kota_Kinabalu_International_Airport
63657,https://en.wikipedia.org/wiki/Bazhong_Enyang_Airport,https://en.wikipedia.org/wiki/Bazhong_Enyang_Airport
63684,https://en.wikipedia.org/wiki/Nantong_Xingdong_International_Airport,https://en.wikipedia.org/wiki/Nantong_Xingdong_International_Airport
63687,https://en.wikipedia.org/wiki/Quzhou_Airport,https://en.wikipedia.org/wiki/Quzhou_Airport
63712,https://en.wikipedia.org/wiki/Erenhot_Saiwusu_International_Airport,https://en.wikipedia.org/wiki/Erenhot_Saiwusu_International_Airport
63715,https://en.wikipedia.org/wiki/Jixi_Xingkaihu_Airport,https://en.wikipedia.org/wiki/Jixi_Xingkaihu_Airport
63729,https://en.wikipedia.org/wiki/Yushu_Batang_Airport,https://en.wikipedia.org/wiki/Yushu_Batang_Airport
63732,https://en.wikipedia.org/wiki/Baoshan_Yunduan_Airport,https://en.wikipedia.org/wiki/Baoshan_Yunrui_Airport
63739,https://en.wikipedia.org/wiki/Da_Nang_International_Airport,https://en.wikipedia.org/wiki/Da_Nang_International_Airport
63743,https://en.wikipedia.org/wiki/Dunhuang_Airport,https://en.wikipedia.org/wiki/Dunhuang_Mogao_International_Airport
63744,https://en.wikipedia.org/wiki/Enshi_Xujiaping_Airport,https://en.wikipedia.org/wiki/Enshi_Xujiaping_Airport
63752,https://en.wikipedia.org/wiki/Huai%27an_Lianshui_Airport,https://en.wikipedia.org/wiki/Huai%27an_Lianshui_International_Airport
63753,https://en.wikipedia.org/wiki/Jiagedaqi_Airport,https://en.wikipedia.org/wiki/Jiagedaqi_Airport
63754,https://en.wikipedia.org/wiki/Jiayuguan_Airport,https://en.wikipedia.org/wiki/Jiayuguan_Airport
63755,https://en.wikipedia.org/wiki/Jining_Qufu_Airport,https://en.wikipedia.org/wiki/Jining_Qufu_Airport
63758,https://en.wikipedia.org/wiki/Lianyungang_Huaguoshan_International_Airport,https://en.wikipedia.org/wiki/Lianyungang_Huaguoshan_International_Airport
63759,https://en.wikipedia.org/wiki/Linyi_Shubuling_Airport,https://en.wikipedia.org/wiki/Linyi_Qiyang_Airport
63760,https://en.wikipedia.org/wiki/Luoyang_Beijiao_Airport,https://en.wikipedia.org/wiki/Luoyang_Beijiao_Airport
63761,https://en.wikipedia.org/wiki/L%C3%BCliang_Airport,https://en.wikipedia.org/wiki/L%C3%BCliang_Dawu_Airport
63763,https://en.wikipedia.org/wiki/Dehong_Mangshi_Airport,https://en.wikipedia.org/wiki/Dehong_Mangshi_Airport
63768,https://en.wikipedia.org/wiki/Nay_Pyi_Taw_International_Airport,https://en.wikipedia.org/wiki/Nay_Pyi_Taw_International_Airport
63774,https://en.wikipedia.org/wiki/Saipan_International_Airport,https://en.wikipedia.org/wiki/Saipan_International_Airport
63780,https://en.wikipedia.org/wiki/Tengchong_Tuofeng_Airport,https://en.wikipedia.org/wiki/Tengchong_Tuofeng_Airport
63792,https://en.wikipedia.org/wiki/Zhaotong_Airport,https://en.wikipedia.org/wiki/Zhaotong_Airport
63799,https://en.wikipedia.org/wiki/Anshan_Teng%27ao_Airport,https://en.wikipedia.org/wiki/Anshan_Teng%27ao_Airport
63807,https://en.wikipedia.org/wiki/Ezhou_Huahu_Airport,https://en.wikipedia.org/wiki/Ezhou_Huahu_Airport
63816,https://en.wikipedia.org/wiki/Heihe_Airport,https://en.wikipedia.org/wiki/Heihe_Aihui_Airport
63821,https://en.wikipedia.org/wiki/Jieyang_Chaoshan_Airport,https://en.wikipedia.org/wiki/Jieyang_Chaoshan_International_Airport
63828,https://en.wikipedia.org/wiki/Nanchong_Gaoping_Airport,https://en.wikipedia.org/wiki/Nanchong_Gaoping_Airport
63839,https://en.wikipedia.org/wiki/Shaoguan_Danxia_Airport,https://en.wikipedia.org/wiki/Shaoguan_Danxia_Airport
63846,https://en.wikipedia.org/wiki/Tongren_Fenghuang_Airport,https://en.wikipedia.org/wiki/Tongren_Fenghuang_Airport
63851,https://en.wikipedia.org/wiki/Xining_Caojiabao_Airport,https://en.wikipedia.org/wiki/Xining_Caojiabao_International_Airport
63861,https://en.wikipedia.org/wiki/Ankang_Fuqiang_Airport,https://en.wikipedia.org/wiki/Ankang_Fuqiang_Airport
63862,https://en.wikipedia.org/wiki/Anshun_Huangguoshu_Airport,https://en.wikipedia.org/wiki/Anshun_Huangguoshu_Airport
63863,https://en.wikipedia.org/wiki/Arxan_Airport,https://en.wikipedia.org/wiki/Arxan_Yi%27ershi_Airport
63864,https://en.wikipedia.org/wiki/Baicheng_Chang%27an_Airport,https://en.wikipedia.org/wiki/Baicheng_Chang%27an_Airport
63867,https://en.wikipedia.org/wiki/Bijie_Feixiong_Airport,https://en.wikipedia.org/wiki/Bijie_Feixiong_Airport
63868,https://en.wikipedia.org/wiki/Changbaishan_Airport,https://en.wikipedia.org/wiki/Changbaishan_Airport
63871,https://en.wikipedia.org/wiki/Chenzhou_Beihu_Airport,https://en.wikipedia.org/wiki/Chenzhou_Beihu_Airport
63873,https://en.wikipedia.org/wiki/Chizhou_Jiuhuashan_Airport,https://en.wikipedia.org/wiki/Chizhou_Jiuhuashan_Airport
63886,https://en.wikipedia.org/wiki/Hanzhong_Chenggu_Airport,https://en.wikipedia.org/wiki/Hanzhong_Chenggu_Airport
63890,https://en.wikipedia.org/wiki/Huaihua_Zhijiang_Airport,https://en.wikipedia.org/wiki/Huaihua_Zhijiang_Airport
63892,https://en.wikipedia.org/wiki/Jingzhou_Shashi_Airport,https://en.wikipedia.org/wiki/Jingzhou_Shashi_Airport
63894,https://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_Airport,https://en.wikipedia.org/wiki/Lanzhou_Zhongchuan_International_Airport
63897,https://en.wikipedia.org/wiki/Longyan_Guanzhishan_Airport,https://en.wikipedia.org/wiki/Longyan_Guanzhaishan_Airport
63900,https://en.wikipedia.org/wiki/Meixian_Airport,https://en.wikipedia.org/wiki/Meixian_Airport
63906,https://en.wikipedia.org/wiki/Rizhao_Shanzihe_Airport,https://en.wikipedia.org/wiki/Rizhao_Shanzihe_Airport
63920,https://en.wikipedia.org/wiki/Wuhu_Xuanzhou_Airport,https://en.wikipedia.org/wiki/Wuhu_Xuanzhou_Airport
63921,https://en.wikipedia.org/wiki/Wuzhou_Xijiang_Airport,https://en.wikipedia.org/wiki/Wuzhou_Xijiang_Airport
63925,https://en.wikipedia.org/wiki/Xingyi_Airport,https://en.wikipedia.org/wiki/Xingyi_Wanfenglin_Airport
63926,https://en.wikipedia.org/wiki/Xinyang_Minggang_Airport,https://en.wikipedia.org/wiki/Xinyang_Minggang_Airport
63931,https://en.wikipedia.org/wiki/Yichun_Lindu_Airport,https://en.wikipedia.org/wiki/Yichun_Lindu_Airport
63933,https://en.wikipedia.org/wiki/Yingkou_Lanqi_Airport,https://en.wikipedia.org/wiki/Yingkou_Lanqi_Airport
63935,https://en.wikipedia.org/wiki/Yongzhou_Lingling_Airport,https://en.wikipedia.org/wiki/Yongzhou_Lingling_Airport
63938,https://en.wikipedia.org/wiki/Zhangye_Ganzhou_Airport,https://en.wikipedia.org/wiki/Zhangye_Ganzhou_Airport
63942,https://en.wikipedia.org/wiki/D%C3%AAq%C3%AAn_Shangri-La_Airport,https://en.wikipedia.org/wiki/Diqing_Shangri-La_Airport
63952,https://en.wikipedia.org/wiki/Guyuan_Liupanshan_Airport,https://en.wikipedia.org/wiki/Guyuan_Liupanshan_Airport
63954,https://en.wikipedia.org/wiki/Jinchang_Jinchuan_Airport,https://en.wikipedia.org/wiki/Jinchang_Jinchuan_Airport
63956,https://en.wikipedia.org/wiki/Longnan_Chengxian_Airport,https://en.wikipedia.org/wiki/Longnan_Chengxian_Airport
63959,https://en.wikipedia.org/wiki/Qingyang_Xifeng_Airport,https://en.wikipedia.org/wiki/Qingyang_Xifeng_Airport
63963,https://en.wikipedia.org/wiki/Zhalantun_Chengjisihan_Airport,https://en.wikipedia.org/wiki/Zhalantun_Chengjisihan_Airport
63965,https://en.wikipedia.org/wiki/Tribhuvan_International_Airport,https://en.wikipedia.org/wiki/Tribhuvan_International_Airport
63981,https://en.wikipedia.org/wiki/Qingdao_Liuting_International_Airport,https://en.wikipedia.org/wiki/Qingdao_Liuting_International_Airport
63984,https://en.wikipedia.org/wiki/Jiujiang_Lushan_Airport,https://en.wikipedia.org/wiki/Jiujiang_Lushan_Airport
64032,https://en.wikipedia.org/wiki/Liupanshui_Airport,https://en.wikipedia.org/wiki/Liupanshui_Yuezhao_Airport
64055,https://en.wikipedia.org/wiki/Xuzhou_Guanyin_International_Airport,https://en.wikipedia.org/wiki/Xuzhou_Guanyin_International_Airport
64057,https://en.wikipedia.org/wiki/Samui_Airport,https://en.wikipedia.org/wiki/Samui_Airport
64068,https://en.wikipedia.org/wiki/Baise_Bama_Airport,https://en.wikipedia.org/wiki/Baise_Bama_Airport
64090,https://en.wikipedia.org/wiki/Aksu_Hongqipo_Airport,https://en.wikipedia.org/wiki/Aksu_Hongqipo_Airport
64091,https://en.wikipedia.org/wiki/Alxa_Left_Banner_Bayanhot_Airport,https://en.wikipedia.org/wiki/Alxa_Left_Banner_Bayanhot_Airport
64094,https://en.wikipedia.org/wiki/Changde_Taohuayuan_Airport,https://en.wikipedia.org/wiki/Changde_Taohuayuan_Airport
64106,https://en.wikipedia.org/wiki/Handan_Airport,https://en.wikipedia.org/wiki/Handan_Airport
64114,https://en.wikipedia.org/wiki/Lancang_Jingmai_Airport,https://en.wikipedia.org/wiki/Lancang_Jingmai_Airport
64116,https://en.wikipedia.org/wiki/Libo_Airport,https://en.wikipedia.org/wiki/Libo_Airport
64119,https://en.wikipedia.org/wiki/Longnan_Chengzhou_Airport,https://en.wikipedia.org/wiki/Longnan_Chengxian_Airport
64120,https://en.wikipedia.org/wiki/Luang_Prabang_International_Airport,https://en.wikipedia.org/wiki/Luang_Prabang_International_Airport
64121,https://en.wikipedia.org/wiki/Luliang_Airport,https://en.wikipedia.org/wiki/L%C3%BCliang_Dawu_Airport
64135,https://en.wikipedia.org/wiki/Tangshan_Sann%C3%BChe_Airport,https://en.wikipedia.org/wiki/Tangshan_Sann%C3%BChe_Airport
64137,https://en.wikipedia.org/wiki/Tianshui_Maijishan_Airport,https://en.wikipedia.org/wiki/Tianshui_Maijishan_Airport
64139,https://en.wikipedia.org/wiki/Wenshan_Puzhehei_Airport,https://en.wikipedia.org/wiki/Wenshan_Puzhehei_Airport
64175,https://en.wikipedia.org/wiki/Xinzhou_Wutaishan_Airport,https://en.wikipedia.org/wiki/Xinzhou_Wutaishan_Airport
64186,https://en.wikipedia.org/wiki/Daocheng_Yading_Airport,https://en.wikipedia.org/wiki/Daocheng_Yading_Airport
64188,https://en.wikipedia.org/wiki/Diqing_Shangri-La_Airport,https://en.wikipedia.org/wiki/Diqing_Shangri-La_Airport
64198,https://en.wikipedia.org/wiki/Korla_Licheng_Airport,https://en.wikipedia.org/wiki/Korla_Licheng_Airport
64200,https://en.wikipedia.org/wiki/Liping_Airport,https://en.wikipedia.org/wiki/Liping_Airport
