,QID,itemLabel,icao,iata,max_population,lon,lat,alt_in_m,max_rwy_lenght_m,max_passengers19,maxpax,traffic_source_url,wdpa_link,wpda_iata,wpda_icao,wpda_passengers,wpda_movements,wpda_year_data
355,Q7445369,Sedona Airport,KSEZ,SDX,,-111.79,34.85,1472.186898,1564.2336,76,158,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Sedona_Airport,SDX,KSEZ,,"50,000",(2006)
356,Q7502965,Show Low Regional Airport,KSOW,SOW,11732,-110.00555555556,34.265555555556,1955.295849,2194.56,9148,9834,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Show_Low_Regional_Airport,SOW,KSOW,,"12,382",(2019)
357,Q7511619,Sierra Vista Municipal Airport,KFHU,FHU,45308,-110.34444444444,31.588333333333,1438,3657.9048,232,490,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Sierra_Vista_Municipal_Airport,FHU,KFHU,,"157,184",(2006)
358,Q1433111,Tucson International Airport,KTUS,TUS,542629,-110.931,32.1153,805.5879858,3351.5808,3783535,4429905,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Tucson_International_Airport,TUS,KTUS,"3,317,494","137,373",(2022
359,Q6587748,Yuma International Airport,KNYL,YUM,35257,-114.60611111111,32.656666666667,65,,200960,200960,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Yuma_International_Airport,YUM,KNYL,,"136,611",(2021)
360,Q7566004,South Arkansas Regional Airport at Goodwin Field,KELD,ELD,18884,-92.813333333333,33.221111111111,84,2011.9848,8130,8130,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/South_Arkansas_Regional_Airport_at_Goodwin_Field,ELD,KELD,,"18,020",
361,Q388563,Northwest Arkansas Regional Airport,KXNA,XNA,93949,-94.307777777778,36.281666666667,392,2682.24,1782474,1782474,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Northwest_Arkansas_National_Airport,XNA,KXNA,"1,682,351","42,690",(2022)
362,Q5472062,Fort Smith Regional Airport,KFSM,FSM,89142,-94.3675,35.336666666667,142.9514814,2443.5816,183920,215184,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Fort_Smith_Regional_Airport,FSM,KFSM,,"41,990",(2011)
363,Q3813448,Boone County Airport,KHRO,HRO,13069,-93.1547,36.2614,416,1877.8728,9846,10614,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Boone_County_Airport_(Arkansas),HRO,KHRO,"5,110","10,750",
364,Q652208,Memorial Field Airport,KHOT,HOT,37930,-93.096111111111,34.478055555556,165,2010.156,9754,9754,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Memorial_Field_Airport,HOT,KHOT,,"29,800",
365,Q2902568,Jonesboro Municipal Airport,KJBR,JBR,78576,-90.646388888889,35.831666666667,80,1889.76,10784,11678,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Jonesboro_Municipal_Airport,JBR,KJBR,"3,970","20,156",
366,Q868994,Bill and Hillary Clinton National Airport,KLIT,LIT,202591,-92.22,34.73,81.0769596,2521.6104,2173480,2173480,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Clinton_National_Airport,LIT,KLIT,"2,021,040","61,278",(2022)
367,Q2750364,Texarkana Regional Airport,KTXK,TXK,,-93.991111111111,33.453611111111,118.872234,2011.9848,74984,75198,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Texarkana_Regional_Airport,TXK,KTXK,"73,160","32,598",(2019)
368,Q1430853,Arcata-Eureka Airport,KACV,ACV,136463,-124.10833333333,40.977777777778,67,1842.8208,172294,172294,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Arcata%E2%80%93Eureka_Airport,ACV,KACV,,"48,164",(2011)
369,Q652265,Meadows Field Airport,KBFL,BFL,403455,-119.05777777778,35.433888888889,155.448306,3306.7752,259338,345149,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Meadows_Field_Airport,BFL,KBFL,"94,700","61,229",(12
370,Q598817,Hollywood Burbank Airport,KBUR,BUR,107337,-118.35861111111,34.200555555556,237,2098.8528,5983737,5983737,https://hollywoodburbankairport.com/wp-content/uploads/2021/01/Stats-12-2020.pdf,https://en.wikipedia.org/wiki/Hollywood_Burbank_Airport,BUR,KBUR,"5,898,736","142,611",(2022
371,Q650767,McClellan–Palomar Airport,KCRQ,CLD,114746,-117.28,33.128333333333,101,1492.6056,848,11862,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/McClellan%E2%80%93Palomar_Airport,CLD,KCRQ,,"160,887",(2017)
372,Q3612524,Monterey Regional Airport,KMRY,MRY,30218,-121.84305555556,36.586944444444,78,2186.94,467934,510858,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Monterey_Regional_Airport,MRY,KMRY,,,
373,Q1708523,Chico Municipal Airport,KCIC,CIC,101475,-121.85833333,39.79527778,73,2049.4752,18,76,https://www.faa.gov/airports/planning_capacity/passenger_allcargo_stats/passenger/media/cy19-all-enplanements.xlsx,https://en.wikipedia.org/wiki/Chico_Municipal_Airport,CIC,KCIC,,"48,467",(04/2012
