,Unnamed: 0,max_population,max_passengers19,maxpax,wdpa_link,lat,lon,iata,icao,ISO_country,ISO_continent,year_pax_round2,pax_round2,consolidated_pax,h3,pop_30k,airport_30k,pax_h3_30k,pop_70k,airport_70k,pax_h3_70k,pop_150k,airport_150k,pax_h3_150k,GDP PPP,Gini,Surf,toursim_export_share,visiting_tourists,outbound_tourists,IHDI,is_country_island
3241,3275.0,2300500.0,4730000.0,4730000.0,https://en.wikipedia.org/wiki/Heydar_Aliyev_International_Airport,40.4675,50.046666666667,GYD,UBBB,AZ,AS,2019,4730000,4730000.0,882ce585b7fffff,2219903.1591707654,1.0,4730000.0,2890774.1787336986,1.0,4730000.0,3503566.9551195633,1.0,4730000.0,14442.04087,,82654.0,8.48126077,3170000.0,5568000.0,0.745,0
3242,3276.0,331400.0,154000.0,345055.0,https://en.wikipedia.org/wiki/Ganja_International_Airport,40.737777777778,46.3175,GNJ,UBBG,AZ,AS,2019,154000,154000.0,882c0c4cc1fffff,609989.775690536,1.0,154000.0,1166496.3152946283,1.0,154000.0,4037028.9391738065,3.0,209651.0,14442.04087,,82654.0,8.48126077,3170000.0,5568000.0,0.745,0
3243,3277.0,51300.0,18000.0,53435.0,https://en.wikipedia.org/wiki/Lankaran_International_Airport,38.758611111111,48.806388888889,LLK,UBBL,AZ,AS,2019,18000,18000.0,882c192f07fffff,338203.4518541695,1.0,18000.0,1058286.7223793368,2.0,279144.0,3173547.571079114,2.0,279144.0,14442.04087,,82654.0,8.48126077,3170000.0,5568000.0,0.745,0
3244,3278.0,,646000.0,646000.0,https://en.wikipedia.org/wiki/Nakhchivan_International_Airport,39.188611111111,45.458333333333,NAJ,UBBN,AZ,AS,2019,646000,646000.0,882c0319e3fffff,185159.1897778154,1.0,646000.0,638974.8745276115,1.0,646000.0,3451197.9413991855,1.0,646000.0,14442.04087,,82654.0,8.48126077,3170000.0,5568000.0,0.745,0
3245,3279.0,,,55651.0,https://en.wikipedia.org/wiki/Qabala_International_Airport,40.82666667,47.7125,GBB,UBBQ,AZ,AS,2014,55651,55651.0,882c080c1bfffff,199389.5139487252,1.0,55651.0,964283.1732891687,1.0,55651.0,4456455.639175483,3.0,209651.0,14442.04087,,82654.0,8.48126077,3170000.0,5568000.0,0.745,0
3246,3280.0,31300.0,,,https://en.wikipedia.org/wiki/Zaqatala_International_Airport,41.562222222222,46.667222222222,ZTU,UBBY,AZ,AS,,,,882c0dc955fffff,243673.40855186264,1.0,0.0,491116.363278224,1.0,0.0,3466341.290510739,3.0,209651.0,14442.04087,,82654.0,8.48126077,3170000.0,5568000.0,0.745,0
3247,3281.0,1492584.0,9578797.0,9578797.0,https://en.wikipedia.org/wiki/Bahrain_International_Airport,26.270833333333,50.633611111111,BAH,OBBI,BH,AS,2019,9578797,9578797.0,88536e0ea7fffff,1687610.6489360144,1.0,9578797.0,2559240.6565092886,1.0,9578797.0,4564448.604109442,2.0,20747180.0,49768.97621,,783.0,12.73866709,11061000.0,2950000.0,0.875,1
3248,3282.0,169095.0,624178.0,624178.0,https://en.wikipedia.org/wiki/Batumi_International_Airport,41.610277777778,41.599444444444,BUS,UGSB,GE,AS,2019,624178,624178.0,882c20261bfffff,294540.2646291044,1.0,624178.0,633350.7828204066,1.0,624178.0,1961947.750434135,2.0,1497794.0,14989.25816,34.2,69490.0,37.1985615,7726000.0,3780000.0,0.802,0
3249,3283.0,147900.0,873616.0,873616.0,https://en.wikipedia.org/wiki/Kutaisi_International_Airport,42.176388888889,42.4825,KUT,UGKO,GE,AS,2019,873616,873616.0,882c2121cdfffff,242230.4692988289,1.0,873616.0,816232.9754961889,1.0,873616.0,1898582.7438886974,2.0,1497794.0,14989.25816,34.2,69490.0,37.1985615,7726000.0,3780000.0,0.802,0
3250,3284.0,1118035.0,3692202.0,3809000.0,https://en.wikipedia.org/wiki/Tbilisi_International_Airport,41.669166666667,44.954722222222,TBS,UGTB,GE,AS,2019,3692202,3692202.0,882c2a3303fffff,1474967.6282784801,1.0,3692202.0,1706789.9125779746,1.0,3692202.0,3300744.840497341,1.0,3692202.0,14989.25816,34.2,69490.0,37.1985615,7726000.0,3780000.0,0.802,0
3251,3285.0,231476.0,898889.0,898889.0,https://en.wikipedia.org/wiki/Abadan_Ayatollah_Jami_International_Airport,30.371111111111,48.228333333333,ABD,OIAA,IR,AS,2019,898889,898889.0,882c9c5895fffff,499706.01395424874,1.0,898889.0,3028604.4030730342,2.0,1883874.0,9338337.759533202,5.0,19707200.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3252,3286.0,1184788.0,2374417.0,2939958.0,https://en.wikipedia.org/wiki/Qasem_Soleimani_International_Airport,31.337430555556,48.76195,AWZ,OIAW,IR,AS,2019,2374417,2374417.0,882c9dca33fffff,1507758.516870577,1.0,2374417.0,1690614.2817326742,1.0,2374417.0,6657208.598120652,5.0,4258291.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3253,3287.0,529374.0,,261144.0,https://en.wikipedia.org/wiki/Ardabil_Airport,38.325555555556,48.424166666667,ADU,OITL,IR,AS,2012,261144,261144.0,882c197b53fffff,676393.7537802621,1.0,261144.0,1169267.4095477955,2.0,279144.0,3285902.427246644,2.0,279144.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3254,3288.0,127396.0,,,https://en.wikipedia.org/wiki/Bam_Airport,29.082777777778,58.450555555556,BXR,OIKM,IR,AS,,,,88430a726dfffff,180204.96920114852,1.0,0.0,310800.6086238466,1.0,0.0,993605.1853481361,1.0,0.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3255,3289.0,526648.0,1217821.0,1289063.0,https://en.wikipedia.org/wiki/Bandar_Abbas_International_Airport,27.218055555556,56.377777777778,BND,OIKB,IR,AS,2019,1217821,1217821.0,88431e8dedfffff,609478.3485071938,1.0,1217821.0,848973.9830023283,1.0,1217821.0,1470145.2203927923,3.0,1653014.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3256,3290.0,,,,https://en.wikipedia.org/wiki/Bandar_Lengeh_Airport,26.532,54.824847222222,BDH,OIBL,IR,AS,,,,8843106a3dfffff,48349.892139456555,1.0,0.0,68421.41494173005,1.0,0.0,714443.8564398158,5.0,3641689.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3257,3291.0,162797.0,,,https://en.wikipedia.org/wiki/Mahshahr_Airport,30.556191666667,49.151880555556,MRX,OIAM,IR,AS,,,,882c98c6e3fffff,324095.3475358957,1.0,0.0,632942.4613076925,1.0,0.0,3540970.479989317,3.0,3273306.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3258,3292.0,203636.0,,,https://en.wikipedia.org/wiki/Birjand_International_Airport,32.898055555556,59.266111111111,XBJ,OIMB,IR,AS,,,,8843706251fffff,294133.18113254686,1.0,0.0,338528.13459945837,1.0,0.0,555663.1836365493,1.0,0.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3259,3293.0,,,,https://en.wikipedia.org/wiki/Bojnord_Airport,37.493055555556,57.308333333333,BJB,OIMN,IR,AS,,,,882ccab5cbfffff,398997.8537691206,1.0,0.0,803201.9585963216,1.0,0.0,3389240.488424704,2.0,2450000.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3260,3294.0,223504.0,481772.0,625976.0,https://en.wikipedia.org/wiki/Bushehr_Airport,28.944811111111,50.834636111111,BUZ,OIBB,IR,AS,2019,481772,481772.0,8843345485fffff,329716.17264564085,1.0,481772.0,618778.221542796,2.0,481772.0,1099093.6291993144,2.0,481772.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3261,3295.0,106739.0,,,https://en.wikipedia.org/wiki/Chabahar_Konarak_Airport,25.443333333333,60.382222222222,ZBR,OIZC,IR,AS,,,,8842306583fffff,84974.74023019658,1.0,0.0,386444.4989209264,1.0,0.0,607317.035934682,1.0,0.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3262,3296.0,1961260.0,1881387.0,2784616.0,https://en.wikipedia.org/wiki/Isfahan_Shahid_Beheshti_International_Airport,32.750833333333,51.861111111111,IFN,OIFM,IR,AS,2019,1881387,1881387.0,88432581e5fffff,2042169.130736642,1.0,1881387.0,3767367.1321706777,1.0,1881387.0,5166814.692248297,2.0,1881387.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3263,3297.0,537718.0,768096.0,846317.0,https://en.wikipedia.org/wiki/Ayatollah_Hashemi_Rafsanjani_Airport,30.274444444444,56.951111111111,KER,OIKK,IR,AS,2019,768096,768096.0,88430c481dfffff,707111.5323030025,1.0,768096.0,842114.8909542691,1.0,768096.0,1422426.6213595332,2.0,768096.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3264,3298.0,945651.0,567393.0,662604.0,https://en.wikipedia.org/wiki/Kermanshah_Airport,34.345852777778,47.158127777778,KSH,OICC,IR,AS,2019,567393,567393.0,882caabb59fffff,1125414.9727873912,1.0,567393.0,1571582.4678850258,1.0,567393.0,5253641.719403105,4.0,567393.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3265,3299.0,373416.0,,,https://en.wikipedia.org/wiki/Khorramabad_Airport,33.435377777778,48.282888888889,KHD,OICK,IR,AS,,,,882c8ccd05fffff,489184.4104567471,1.0,0.0,704892.603907258,1.0,0.0,3696006.753044135,2.0,0.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3266,3300.0,39853.0,3206496.0,3206496.0,https://en.wikipedia.org/wiki/Kish_International_Airport,26.526155555556,53.980211111111,KIH,OIBK,IR,AS,2019,3206496,3206496.0,884316353bfffff,77557.50392599644,1.0,3206496.0,97426.16399482694,1.0,3206496.0,582634.263065522,6.0,3206496.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3267,3301.0,62045.0,,,https://en.wikipedia.org/wiki/Larestan_Ayatollah_Ayatollahi_International_Airport,27.669444444444,54.381111111111,LRR,OISL,IR,AS,,,,88431544c1fffff,98390.65914953426,1.0,0.0,187238.94633848313,1.0,0.0,1176658.9880653275,3.0,3206496.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3268,3302.0,3001184.0,8861319.0,10459377.0,https://en.wikipedia.org/wiki/Mashhad_Shahid_Hasheminejad_International_Airport,36.234167,59.645,MHD,OIMM,IR,AS,2019,8861319,8861319.0,8843608c81fffff,3146325.62860043,1.0,8861319.0,3651899.834734089,1.0,8861319.0,5047677.219782952,1.0,8861319.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3269,3303.0,161909.0,,,https://en.wikipedia.org/wiki/Rafsanjan_Airport,30.297715,56.051138888889,RJN,OIKR,IR,AS,,,,88430115bdfffff,244569.11314048426,1.0,0.0,338794.234465063,1.0,0.0,1746022.1094989562,3.0,768096.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3270,3304.0,35997.0,,,https://en.wikipedia.org/wiki/Ramsar_International_Airport,36.905,50.6825,RZR,OINR,IR,AS,,,,882cf1d4d1fffff,213525.27981384017,1.0,0.0,680642.019162787,1.0,0.0,6579659.945735055,3.0,402890.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3271,3305.0,679995.0,402890.0,446576.0,https://en.wikipedia.org/wiki/Rasht_Airport,37.325313888889,49.605816666667,RAS,OIGG,IR,AS,2019,402890,402890.0,882cf51203fffff,1334859.4424218305,1.0,402890.0,2150818.230762507,1.0,402890.0,4410919.964040448,3.0,402890.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3272,3306.0,412767.0,,,https://en.wikipedia.org/wiki/Sanandaj_Airport,35.245855555556,47.009247222222,SDG,OICS,IR,AS,,,,882ca814a5fffff,507809.73972460063,1.0,0.0,773372.4389209482,1.0,0.0,3923567.1031316933,2.0,567393.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3273,3307.0,,325763.0,407802.0,https://en.wikipedia.org/wiki/Dasht-e_Naz_Airport,36.635833333333,53.193611111111,SRY,OINZ,IR,AS,2019,325763,325763.0,882cc05b19fffff,780235.9546464962,1.0,325763.0,2024510.7584883915,1.0,325763.0,3969493.1716425973,2.0,586572.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3274,3308.0,1565572.0,3011211.0,3530525.0,https://en.wikipedia.org/wiki/Shiraz_Shahid_Dastgheib_International_Airport,29.539166666667,52.59,SYZ,OISS,IR,AS,2019,3011211,3011211.0,884331885bfffff,1600463.5872188685,1.0,3011211.0,2183221.2439108975,1.0,3011211.0,3435257.3543936117,1.0,3011211.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3275,3309.0,1558693.0,1634583.0,1942726.0,https://en.wikipedia.org/wiki/Tabriz_Shahid_Madani_International_Airport,38.133888888889,46.235,TBZ,OITT,IR,AS,2019,1634583,1634583.0,882c1c7725fffff,1875851.2373778443,1.0,1634583.0,2488810.570622549,1.0,1634583.0,5868862.975489513,2.0,1977921.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3276,3310.0,8693706.0,7055159.0,8852232.0,https://en.wikipedia.org/wiki/Imam_Khomeini_International_Airport,35.416111111111,51.152222222222,IKA,OIIE,IR,AS,2019,7055159,7055159.0,882cf35045fffff,1651510.0579495535,1.0,7055159.0,14633956.778406898,2.0,21986957.0,18481540.484398734,3.0,21986957.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3277,3311.0,8693706.0,14931798.0,17464216.0,https://en.wikipedia.org/wiki/Mehrabad_International_Airport,35.689166666667,51.313611111111,THR,OIII,IR,AS,2019,14931798,14931798.0,882cf318c5fffff,10642288.02432388,1.0,14931798.0,15031062.054069147,2.0,21986957.0,18650317.097101178,3.0,21986957.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3278,3312.0,736224.0,343338.0,451967.0,https://en.wikipedia.org/wiki/Urmia_Shahid_Bakeri_International_Airport,37.668055555556,45.068611111111,OMH,OITR,IR,AS,2019,343338,343338.0,882c11060dfffff,994037.1613131656,1.0,343338.0,1170803.4615470208,1.0,343338.0,6327156.357983783,2.0,1977921.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3279,3313.0,529673.0,532700.0,764074.0,https://en.wikipedia.org/wiki/Shahid_Sadooghi_Airport,31.905,54.276388888889,AZD,OIYY,IR,AS,2019,532700,532700.0,88432e8137fffff,726168.8773269701,1.0,532700.0,953165.3119206385,1.0,532700.0,994267.9434553363,1.0,532700.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3280,3314.0,587730.0,485466.0,554683.0,https://en.wikipedia.org/wiki/Zahedan_Airport,29.475686111111,60.906188888889,ZAH,OIZH,IR,AS,2019,485466,485466.0,8842252343fffff,666052.5652537842,1.0,485466.0,680415.4279122987,1.0,485466.0,733884.580804061,1.0,485466.0,14084.35351,40.9,1622500.0,2.277390924,9107000.0,7243000.0,0.774,0
3281,3315.0,846000.0,1909785.0,1909785.0,https://en.wikipedia.org/wiki/Erbil_International_Airport,36.2375,43.963056,EBL,ORER,IQ,AS,2019,1909785,1909785.0,882c105851fffff,1111640.2886575283,1.0,1909785.0,1889337.243156942,1.0,1909785.0,9821435.765821684,3.0,2484439.0,10299.31629,29.5,434128.0,4.04148796,892000.0,,0.686,0
3282,3316.0,,3797413.0,3797413.0,https://en.wikipedia.org/wiki/Baghdad_International_Airport,33.2625,44.234444444444,BGW,ORBI,IQ,AS,2019,3797413,3797413.0,882ca2b289fffff,4984556.393320439,1.0,3797413.0,9614327.462008342,1.0,3797413.0,16312906.053021614,2.0,6376768.0,10299.31629,29.5,434128.0,4.04148796,892000.0,,0.686,0
3283,3317.0,1326564.0,984985.0,984985.0,https://en.wikipedia.org/wiki/Basra_International_Airport,30.568888888889,47.770833333333,BSR,ORMM,IQ,AS,2019,984985,984985.0,882c9cd847fffff,2293919.8912300654,1.0,984985.0,3529094.292344777,2.0,1883874.0,7960330.80941339,3.0,4258291.0,10299.31629,29.5,434128.0,4.04148796,892000.0,,0.686,0
3284,3318.0,878146.0,,574654.0,https://en.wikipedia.org/wiki/Sulaimaniyah_International_Airport,35.560833,45.314444,ISU,ORSU,IQ,AS,2015,574654,574654.0,882cac9893fffff,1014048.1034855122,1.0,574654.0,1662283.7701487688,1.0,574654.0,6356952.048944516,3.0,2484439.0,10299.31629,29.5,434128.0,4.04148796,892000.0,,0.686,0
3285,3319.0,51935.0,1534056.0,1534056.0,https://en.wikipedia.org/wiki/Ramon_Airport,29.7272,34.9983,ETM,LLER,IL,AS,2019,1534056,1534056.0,883e689811fffff,170486.87990634833,5.0,3229121.0,290982.46650948987,5.0,3229121.0,641606.9347458425,5.0,3229121.0,40810.0545,38.6,21640.0,7.182076986,4905000.0,9179000.0,0.919,0
3286,3320.0,51935.0,,1463682.0,https://en.wikipedia.org/wiki/Eilat_Airport,29.559445,34.959167,ETH,LLET,IL,AS,2014,1424098,1424098.0,883e688945fffff,219385.2805784965,4.0,3019606.0,276802.9562404538,5.0,3229121.0,603207.2041629751,5.0,3229121.0,40810.0545,38.6,21640.0,7.182076986,4905000.0,9179000.0,0.919,0
3287,3321.0,51935.0,,209515.0,https://en.wikipedia.org/wiki/Ovda_Airport,29.940277777778,34.935833333333,VDA,LLOV,IL,AS,2017,209515,209515.0,883e6c66cdfffff,7320.009747013709,2.0,1743571.0,290440.20258555474,5.0,3229121.0,947609.0366949462,5.0,3229121.0,40810.0545,38.6,21640.0,7.182076986,4905000.0,9179000.0,0.919,0
3288,3322.0,281087.0,92695.0,140222.0,https://en.wikipedia.org/wiki/Haifa_Airport,32.809444444444,35.043055555556,HFA,LLHA,IL,AS,2019,92695,92695.0,882db0a095fffff,1370546.9225831425,1.0,92695.0,3995551.5193691305,1.0,92695.0,26645418.431221507,5.0,33749281.0,40810.0545,38.6,21640.0,7.182076986,4905000.0,9179000.0,0.919,0
3289,3323.0,919438.0,24821767.0,24821767.0,https://en.wikipedia.org/wiki/Ben_Gurion_Airport,32.009444444444,34.882777777778,TLV,LLBG,IL,AS,2019,24821767,24821767.0,882db0570dfffff,3565509.4710781416,2.0,24821767.0,8144150.270914088,2.0,24821767.0,22407539.621166594,5.0,33838542.0,40810.0545,38.6,21640.0,7.182076986,4905000.0,9179000.0,0.919,0
3290,3324.0,9187000.0,,,https://en.wikipedia.org/wiki/Sde_Dov_Airport,32.105419,34.784226,SDV,LLSD,IL,AS,,,,882db0cccdfffff,3206467.8338770606,2.0,24821767.0,7814442.64103031,2.0,24821767.0,21786477.85933567,5.0,33838542.0,40810.0545,38.6,21640.0,7.182076986,4905000.0,9179000.0,0.919,0
3291,3325.0,4007526.0,,,https://en.wikipedia.org/wiki/Amman_Civil_Airport,31.9725,35.991388888889,ADJ,OJAM,JO,AS,,,,882db3c569fffff,5662866.675419264,2.0,8924080.0,8420669.404612862,2.0,8924080.0,21467404.389841367,6.0,34081536.0,9551.165384,33.7,88794.0,41.83637029,5361000.0,1537000.0,0.72,0
3292,3326.0,4007526.0,8924080.0,8924080.0,https://en.wikipedia.org/wiki/Queen_Alia_International_Airport,31.7225,35.993333333333,AMM,OJAI,JO,AS,2019,8924080,8924080.0,882db3c911fffff,2455578.5417829533,2.0,8924080.0,6873235.187067669,2.0,8924080.0,20120314.88385119,5.0,33988841.0,9551.165384,33.7,88794.0,41.83637029,5361000.0,1537000.0,0.72,0
3293,3327.0,140000.0,,,https://en.wikipedia.org/wiki/King_Hussein_International_Airport,29.611619444444,35.018066666667,AQJ,OJAQ,JO,AS,,,,883e688a27fffff,208336.0007517711,4.0,3019606.0,280929.5388748963,5.0,3229121.0,606192.5110899312,5.0,3229121.0,9551.165384,33.7,88794.0,41.83637029,5361000.0,1537000.0,0.72,0
3294,3328.0,4600000.0,15448909.0,15448909.0,https://en.wikipedia.org/wiki/Kuwait_International_Airport,29.226777777778,47.979972222222,KWI,OKBK,KW,AS,2019,15448909,15448909.0,882c933303fffff,3321024.0394483726,1.0,15448909.0,3759908.0156657607,1.0,15448909.0,5653103.522681276,2.0,16347798.0,47314.79686,,17820.0,1.644848188,8565000.0,1236000.0,0.831,0
3295,3329.0,361366.0,,8834819.0,https://en.wikipedia.org/wiki/Beirut%E2%80%93Rafic_Hariri_International_Airport,33.821111111111,35.488333333333,BEY,OLBA,LB,AS,2018,8834819,8834819.0,882da24f03fffff,3644947.6024537426,1.0,8834819.0,5637167.190482288,1.0,8834819.0,14124691.432856314,3.0,14427514.0,17172.19765,31.8,10230.0,47.87348218,1936000.0,,0.706,0
3296,3330.0,17777.0,,,https://en.wikipedia.org/wiki/Khasab_Airport,26.170833333333,56.240555555556,KHS,OOKB,OM,AS,,,,8843ad9931fffff,47559.02518471957,1.0,0.0,228078.08331477718,1.0,0.0,3872474.9099247027,6.0,15268067.0,33814.11162,,309500.0,7.060010973,3506000.0,6633000.0,0.816,0
3297,3331.0,1421409.0,,6479860.0,https://en.wikipedia.org/wiki/Muscat_International_Airport,23.60096,58.28692,MCT,OOMS,OM,AS,2019,16079786,16079786.0,88438c3b4dfffff,1202914.453542858,1.0,16079786.0,1606034.0306845808,1.0,16079786.0,2607752.016475663,1.0,16079786.0,33814.11162,,309500.0,7.060010973,3506000.0,6633000.0,0.816,0
3298,3332.0,458734.0,,,https://en.wikipedia.org/wiki/Salalah_International_Airport,17.038888888889,54.092222222222,SLL,OOSA,OM,AS,2019,1366153,1366153.0,88524d2489fffff,249355.21888111698,1.0,1366153.0,291120.202427969,1.0,1366153.0,457883.2911014886,1.0,1366153.0,33814.11162,,309500.0,7.060010973,3506000.0,6633000.0,0.816,0
3299,3333.0,2639211.0,38786422.0,38786422.0,https://en.wikipedia.org/wiki/Hamad_International_Airport,25.273055555556,51.608055555556,DOH,OTHH,QA,AS,2019,38786422,38786422.0,88536bc52bfffff,2216410.1660240362,1.0,38786422.0,2688735.3022401133,1.0,38786422.0,3118652.552244516,1.0,38786422.0,90840.42907,,11490.0,16.99908073,2136500.0,,0.855,0
3300,3334.0,236157.0,4368153.0,4500000.0,https://en.wikipedia.org/wiki/Abha_International_Airport,18.240366666667,42.656625,AHB,OEAB,SA,AS,2019,4368153,4368153.0,885202196dfffff,592396.1708170242,1.0,4368153.0,1036696.2276182632,1.0,4368153.0,2327389.4062287337,1.0,4368153.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3301,3335.0,150257.0,595343.0,606233.0,https://en.wikipedia.org/wiki/Al_Jouf_Airport,29.785277777778,40.099722222222,AJF,OESK,SA,AS,2019,595343,595343.0,885326aa41fffff,135484.1776570351,1.0,595343.0,232851.6214983054,1.0,595343.0,257018.608118615,1.0,595343.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3302,3336.0,30512.0,60108.0,64000.0,https://en.wikipedia.org/wiki/Al_Wajh_Domestic_Airport,26.198611111111,36.476388888889,EJH,OEWJ,SA,AS,2019,60108,60108.0,883e491335fffff,29400.090583500034,1.0,60108.0,38701.08344724707,1.0,60108.0,96039.03875595506,1.0,60108.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3303,3337.0,167057.0,345764.0,346100.0,https://en.wikipedia.org/wiki/Arar_Domestic_Airport,30.906588888889,41.138216666667,RAE,OERR,SA,AS,2019,345764,345764.0,882d9ac93bfffff,180112.61177653391,1.0,345764.0,195475.29238116628,1.0,345764.0,275847.19771814585,1.0,345764.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3304,3338.0,205346.0,476076.0,476076.0,https://en.wikipedia.org/wiki/Bisha_Domestic_Airport,19.984444444444,42.620833333333,BHH,OEBH,SA,AS,2019,476076,476076.0,8852312e3bfffff,101268.6494739648,1.0,476076.0,179136.70192294283,1.0,476076.0,960224.5458840758,2.0,917677.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3305,3339.0,903312.0,11168383.0,11168383.0,https://en.wikipedia.org/wiki/King_Fahd_International_Airport,26.471111111111,49.797777777778,DMM,OEDF,SA,AS,2019,11168383,11168383.0,8853632339fffff,607861.2543199915,1.0,11168383.0,1862944.578156108,1.0,11168383.0,4561813.778827448,3.0,20926779.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3306,3340.0,1215858.0,1652703.0,1665294.0,https://en.wikipedia.org/wiki/Prince_Naif_bin_Abdulaziz_International_Airport,26.302777777778,43.774166666667,ELQ,OEGS,SA,AS,2019,1652703,1652703.0,88530cb1d1fffff,442765.8974805096,1.0,1652703.0,912915.0534521285,1.0,1652703.0,1370545.1903644544,1.0,1652703.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3307,3341.0,147550.0,242994.0,258305.0,https://en.wikipedia.org/wiki/Gurayat_Domestic_Airport,31.411944444444,37.279444444444,URY,OEGT,SA,AS,2019,242994,242994.0,882d942755fffff,146168.16239330583,1.0,242994.0,172401.92936164798,1.0,242994.0,4763438.045872509,3.0,9167074.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3308,3342.0,310897.0,1078469.0,1252906.0,https://en.wikipedia.org/wiki/Ha%27il_Regional_Airport,27.439787,41.686388888889,HAS,OEHL,SA,AS,2019,1078469,1078469.0,885305c4c9fffff,222598.38587172472,1.0,1078469.0,350267.50454419915,1.0,1078469.0,554094.2327631837,1.0,1078469.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3309,3343.0,1063112.0,179599.0,409000.0,https://en.wikipedia.org/wiki/Al-Ahsa_International_Airport,25.285305555556,49.485188888889,HOF,OEAH,SA,AS,2019,179599,179599.0,8853454cc3fffff,675116.3733348718,1.0,179599.0,817668.7022185379,1.0,179599.0,1784731.910043948,2.0,11347982.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3310,3344.0,127743.0,2836812.0,2836812.0,https://en.wikipedia.org/wiki/Jizan_Regional_Airport,16.901111111111,42.585833333333,GIZ,OEGN,SA,AS,2019,2836812,2836812.0,88521e9553fffff,318917.6049833842,1.0,2836812.0,1150343.3449094559,1.0,2836812.0,3577943.563107372,1.0,2836812.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3311,3345.0,3976000.0,37540861.0,41200000.0,https://en.wikipedia.org/wiki/King_Abdulaziz_International_Airport,21.661694444444,39.173027777778,JED,OEJN,SA,AS,2019,37540861,37540861.0,8853a9cd1bfffff,2882826.6454721517,1.0,37540861.0,4971452.680281601,1.0,37540861.0,7100652.098089574,1.0,37540861.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
3312,3346.0,389993.0,,,https://en.wikipedia.org/wiki/King_Khaled_Military_City_Airport,27.900833333333,45.528055555556,KMC,OEKK,SA,AS,,,,885329b5abfffff,40120.09467134471,1.0,0.0,73977.44091077712,1.0,0.0,385547.9164420715,2.0,321891.0,44954.99119,,2149690.0,6.94361064,20292000.0,27196000.0,0.875,0
